EDGAR Country Code,Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
DJI,Djibouti,0.93592471008272,1.1387110509664,0.82305302930836,0.67607223630784,0.93728835452489,0.81247000292197,0.96445690474846,0.91218330638509,0.93584096361477,0.90996916585302,0.72271052931308,0.74136956811389,0.76019902475588,0.72087812126439,0.69624979372034,0.65271654203811,0.55891057646362,0.54401066886404,0.51053732687501,0.64366557406589,0.74365155856008,0.60645395567895,0.63041097097063,0.60850749198578,0.57840791396482,0.52169961811736,0.47711975110383,0.43779967646012,0.43095701803063,0.40756205114143,0.40752816761326,0.4045803776107,0.3990375817532
DMA,Dominica,0.15971933540233,0.1578036421062,0.15534955266904,0.18289282213894,0.20331825278473,0.21029446767361,0.21394796267383,0.20628209043052,0.15744297383655,0.1943329464272,0.18291365423554,0.18423305558008,0.18099652237391,0.18083474014155,0.1816943832896,0.17908214648375,0.17507619426153,0.18146417239878,0.16625372381651,0.17003692557175,0.17232870853036,0.15591918979951,0.15444552397622,0.16607459203097,0.16458353036335,0.17208753819355,0.1729272776384,0.17338942040411,0.18098813283005,0.17937882007167,0.1986461018811,0.1833899001032,0.17626248838861
DNK,Denmark,0.34618003367884,0.39448754051892,0.3582210195701,0.37107927714054,0.3698341681533,0.34574873174231,0.39450362454523,0.34112834712074,0.31708735235757,0.29615941201492,0.27024243122007,0.27434651887535,0.27000854548998,0.28974441232585,0.2600511304753,0.24105596339862,0.25689865239557,0.23884240708454,0.22750936135934,0.23053050478654,0.22750399141168,0.20590959866941,0.18847277126918,0.19427733294796,0.17700288311119,0.1665027110142,0.16754873554259,0.15617073730508,0.15355164417572,0.1411245792052,0.13607415141391,0.13871429295041,0.12993751209363
DOM,Dominican Republic,0.40828630310915,0.42381716677076,0.40148902137448,0.37877694616433,0.3992182005752,0.39273053802331,0.39040142656249,0.38745538762208,0.39365537484194,0.38086939709754,0.37090103466993,0.37117675464265,0.38398426570561,0.36072936565772,0.34584680140478,0.3301070276602,0.32383983021908,0.31183971063394,0.30502987839173,0.29942980194266,0.28726073061065,0.28176750768946,0.28106330232975,0.26595002603003,0.25213651912958,0.25081098639815,0.24362872179004,0.22893741360533,0.2268013485283,0.21879115022698,0.2209015363842,0.19909219471424,0.19277179567415
DZA,Algeria,0.64752274338018,0.66969547719814,0.69858063118794,0.73815001244087,0.72962711122999,0.74742623283046,0.72356614506083,0.68899671523414,0.65167412661564,0.65701856845444,0.66476235714957,0.60441255321443,0.5746512473323,0.58163854328544,0.54887063832452,0.54084264144241,0.55688943142701,0.53528193484238,0.54528526144043,0.52755598996829,0.52985120571312,0.53029023993311,0.55265890893791,0.54401819885115,0.55662372998487,0.55918237974758,0.5454614480532,0.54529757336576,0.55885654376168,0.56068981293833,0.5628193331207,0.58323175881151,0.56622886442333
ECU,Ecuador,0.45382822632578,0.44056756924838,0.46318429871664,0.4660664669234,0.46989112887834,0.48794086235758,0.52292712421542,0.51409843041084,0.47679811240263,0.46785737292646,0.44568332443843,0.46597882541676,0.45098346547934,0.45578639488724,0.44781593453695,0.43078249336504,0.43000161261609,0.42323034657488,0.40476167427601,0.43165135824641,0.44169531515034,0.41292663882819,0.39259666180665,0.39129895848171,0.3849343652376,0.37732185699302,0.37720337462428,0.36015724855475,0.36099871761138,0.3604684922759,0.36121481175316,0.38582477094772,0.3936141183853
EGY,Egypt,0.42508078333807,0.44712859640058,0.43531366141443,0.42786489524483,0.40016905378385,0.40527047840612,0.40816759022639,0.40163323966597,0.38871487797586,0.39225946465413,0.36827435563555,0.38325116839461,0.38698803189161,0.385461424494,0.3957962100769,0.41736142807743,0.40963351176283,0.40194204706873,0.37976606137974,0.37155949393048,0.35163980777694,0.3564686557506,0.36399835830355,0.3481667416788,0.34207864561843,0.33261667514076,0.33147404440625,0.33831751610695,0.32443363586246,0.27626657740269,0.26077538054522,0.27079068149237,0.26632362178811
ERI,Eritrea,1.2423392835322,1.4214365708981,1.6115805185355,1.1786463737698,0.99902022191111,0.97998666370651,0.97035821141736,0.95451788907133,0.8904649181366,0.90097086707151,0.92797213791489,0.82347851086532,0.78230229799317,0.80695913629941,0.78596820017628,0.73983782247214,0.70739922806723,0.70654514459908,0.76290303723299,0.73847693498975,0.71445138493633,0.67579071945488,0.62821728162804,0.59327976439808,0.57205882875111,0.55591090879688,0.54887667501307,0.51527692465897,0.49312295166995,0.47049306446126,0.45113506224456,0.44554749493668,0.43670456423476
ESH,Western Sahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP,Spain and Andorra,0.28049413381445,0.28002394817248,0.28489522881973,0.27421284482231,0.27924765608645,0.28548098157591,0.27258969422738,0.28173480405843,0.27715558486318,0.28346064991246,0.28259483153405,0.27076493997242,0.27542037878868,0.27398200647175,0.27591185448299,0.27493145642944,0.25969890154273,0.26026142320667,0.23847350265024,0.22552524956515,0.21746652190566,0.21909750072266,0.22137956482293,0.20734601248588,0.20321678999681,0.2023138506627,0.1914212466217,0.1939844757383,0.18579810946975,0.17255084491468,0.17119169993513,0.17006874293862,0.17324351369557
EST,Estonia,1.6338718231692,1.6326388558975,1.5406816238644,1.3581681249043,1.3937061327418,1.2280946149297,1.227965223705,1.0983293825319,0.96933817067919,0.9066994204863,0.83474877923932,0.79989704935675,0.71712326380581,0.73838706887919,0.70413909233513,0.64298880885941,0.55921306657197,0.61243294001568,0.59859495919573,0.59942355847844,0.73149790025809,0.68694267371186,0.63839264965479,0.68828310482619,0.64901954872359,0.58906979475779,0.56825309197713,0.56826755535731,0.57569674603403,0.39362802197412,0.3067113243456,0.28585114068067,0.27147910601563
ETH,Ethiopia,1.8030674632382,1.9644455245353,2.2096456149208,1.8138836710074,1.8295324514499,1.7536340432464,1.638626040468,1.6442485873763,1.817898956951,1.7299810308512,1.5910122717979,1.573936479269,1.698252435044,1.7219658058877,1.5591554608405,1.4461558741105,1.3859445598628,1.3594388704246,1.2852988981819,1.223217377859,1.1371349138423,1.0211895163493,0.97907808926384,0.92017610178669,0.873805056819,0.81194481219813,0.77416346790803,0.72602733310728,0.69820212329472,0.68651390129115,0.67864288171939,0.66778279633773,0.65514127568259
FIN,Finland,0.52089974547296,0.55747102029322,0.54991874964818,0.56368464578939,0.58911554474041,0.54016414215903,0.55136576559741,0.51242611850207,0.46373995920124,0.44926467546425,0.41713039223457,0.43830153124673,0.43813977856271,0.47249535418927,0.44805188268331,0.37219910868067,0.41618697461201,0.36940801550609,0.33247192229715,0.3476678170996,0.37787361548161,0.3354865093064,0.32397702033688,0.32729556333577,0.30862989906219,0.28790362042807,0.27950971940903,0.25536193624144,0.25662716888519,0.23838089138863,0.22196657624657,0.21263781468722,0.19889329781588
FJI,Fiji,0.35653808525,0.34545883367954,0.33572208470049,0.34554825126754,0.34480774971311,0.35035785618511,0.3432750524069,0.36175463991416,0.35545648855313,0.33522526724756,0.38988652354997,0.39696845830638,0.34226367097568,0.3680447579579,0.40952811074134,0.37656486207939,0.38589954997744,0.36189243787935,0.31024036720192,0.29071624443611,0.35178743719426,0.29319389002816,0.28509880712761,0.29123082392819,0.24319371593714,0.2424188138568,0.23576393191194,0.24346624718222,0.24519776422799,0.26515586684503,0.27587912876729,0.30240572671778,0.26812361403811
FLK,Falkland Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA,France and Monaco,0.27244286892363,0.28510588113455,0.27348864628281,0.2640914086644,0.25543398925376,0.25519402555796,0.2603006872103,0.24811400801653,0.24487572734605,0.2335116259231,0.22478738375475,0.22218057038287,0.21708785645728,0.21657780024817,0.21099861325427,0.20770415600324,0.19759886053354,0.19085213440066,0.18778304121652,0.18778172038646,0.1877634284373,0.17757442770399,0.17781071087371,0.17480498673768,0.16131611852968,0.1610362065247,0.16000702519154,0.15742939886034,0.15009962335519,0.14419920548534,0.14217166402108,0.14519142078906,0.13765459874991
FRO,Faroes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAB,Gabon,1.1813487289323,1.0681086144154,1.1749402875698,1.164951276394,1.0999525139955,1.1720128431383,1.2744393942253,1.1134454802615,1.251375581676,1.3091764963649,1.3740901350462,1.3498112921858,1.3092316724743,1.4263889749732,1.3109288824587,1.2017746133852,1.0664281969795,0.87028487814195,0.96918868643806,0.94184451908999,0.90384372295862,0.8329315074782,0.78778862835754,0.73789843957322,0.71565734832853,0.71753151886422,0.70570530731187,0.64197492662042,0.59274733574906,0.62829960791674,0.62789273000008,0.58829705290809,0.55895665804844
GBR,United Kingdom,0.43866112295002,0.45045600921189,0.43553816828683,0.41267363787061,0.39300783124983,0.38143170211706,0.38447011363848,0.35643519504745,0.34119759377498,0.31915703811903,0.30620685526907,0.30387944931657,0.2898849188219,0.28485274288147,0.27581917856646,0.26449796155829,0.25615519745638,0.24415760972462,0.23626720626356,0.22644905505146,0.22551713605489,0.20712243176989,0.21217880939553,0.20291968090207,0.18292907702083,0.17356598915643,0.16307900480306,0.15456570230932,0.14979388195317,0.14199473847726,0.14569316611666,0.14130130840413,0.13600806655988
GEO,Georgia,0.78778210105994,0.79983705023662,1.1849298850358,1.3969941897108,1.1239011918178,0.93153521356068,0.75293897428379,0.64329160028721,0.58989415040993,0.55895396985486,0.57523747530692,0.46507602716602,0.43430096567745,0.41145465847279,0.39929970915443,0.39445444188065,0.37426750727445,0.35953318972199,0.32199792863483,0.36405981729056,0.32619045330986,0.34010534690982,0.34728854772256,0.35481393483442,0.35748558331426,0.3507889690051,0.34926655995847,0.33650077817488,0.31812104283919,0.31668731161743,0.33291542948106,0.31243536683213,0.28535349901954
GHA,Ghana,0.31865978896589,0.31159171274266,0.31414092326775,0.30781799715431,0.30887568013945,0.30682740790756,0.30866163904422,0.30553283484405,0.32802164963579,0.33118787965709,0.31115429497484,0.31114910279743,0.32166124238083,0.30143296170837,0.28384860934485,0.27905593194485,0.28931501555235,0.28504600786157,0.28108859948361,0.28151405799491,0.27500744780533,0.27260093115339,0.27450695760616,0.27350295386848,0.26787880759431,0.27377653514549,0.2687120574153,0.27196097378403,0.27461181512803,0.27783539236297,0.29206068344976,0.28925407212534,0.28770805873228
GIB,Gibraltar,0.45331816796561,0.61394992742754,0.70653812523028,0.67525160726152,0.74899765124105,0.69575855228423,0.67639445611551,0.64608190075855,0.64319941164941,0.64083996257832,0.63010459675857,0.60851466801342,0.59467084175447,0.57216677586846,0.58949635550642,0.57589623599436,0.56465512599728,0.52909307783192,0.53567860650978,0.60641108993261,0.59652726928813,0.55972297710939,0.55468496126038,0.56212172317318,0.58002093413705,0.61379786096334,0.58615388051299,0.56279131368246,0.54980192035338,0.53057089623433,0.22854859779736,0.2270295199224,0.23506107631095
GIN,Guinea,0.82501648139172,0.83638897661247,0.79939059779279,0.79009415127036,0.80213407083321,0.79730221643979,0.81245409051948,0.75520473270303,0.7573052082371,0.78046517176343,0.81881563024198,0.80767563338883,0.79735927665384,0.8223496035215,0.83615873237511,0.84309271493945,0.86890451695088,0.84425160829351,0.8486763260551,0.89182923474142,0.99539053819643,0.99021037138976,0.96656032828005,0.95077094038128,0.95436987472416,0.97183274727912,0.9154956587125,0.86397267407878,0.84165891387254,0.81645208123354,0.79213782680465,0.79176117424908,0.78273128995236
GLP,Guadeloupe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GMB,The Gambia,0.44944569613389,0.46542657360032,0.43965354944692,0.42894272661023,0.44805257959058,0.44863421146938,0.44485191499329,0.42250802452955,0.41979802426385,0.40387416058122,0.42505671270383,0.40343558417598,0.42395904310835,0.43589082041364,0.42668525701548,0.44720133445785,0.46946438625005,0.46697642242826,0.46609254952687,0.49152028560011,0.48169619122324,0.47393047252948,0.45754281717812,0.46491986821504,0.5010876000596,0.51119217705228,0.4755816426905,0.46211286250845,0.42694939350806,0.42256205270041,0.42634215872729,0.41975164158817,0.40742283534367
GNB,Guinea-Bissau,0.85511590751269,0.85070786898583,0.84053442490132,0.83458443980561,0.8208301118526,0.81058226659669,0.73476824266834,0.69221030722268,0.97384176757297,1.0148363125236,0.97252055483535,0.95218913047289,0.97713870656237,1.000803980414,0.98816026066041,0.96713960544315,0.98488231711381,0.99584701236196,1.0004597583244,1.0068185665343,1.0100140688902,0.94338776526227,1.0069322632899,1.0120397434016,0.95988911398431,0.9523192211733,0.91342273524962,0.83348350673357,0.8440726047501,0.82797217082362,0.86297709465245,0.84578329855124,0.83032582087973
GNQ,Equatorial Guinea,0.41816825023043,0.44205797514695,0.33454752000134,0.33076732273247,3.7551388729209,3.6446635249338,3.6502753926451,2.1194061357361,2.1358238561949,1.8646251321272,1.8328678708388,1.2775275025329,0.87059734904445,0.84610375628165,0.84142132030523,0.70324885399818,0.70858271713352,0.67239729340256,0.5658110021625,0.52192145818108,0.58521518833057,0.55839148659342,0.51835073150448,0.52314623671938,0.52059288145006,0.56423063323676,0.59422973616273,0.58246950611378,0.53949271853437,0.52116716710384,0.52643912645523,0.53749317062274,0.46814333286561
GRC,Greece,0.40224038386234,0.38933526010748,0.39389979563009,0.40024739297909,0.40219111365479,0.41048020382162,0.40258804496823,0.38966167039809,0.38918259632171,0.38128131703309,0.38656605956225,0.37305364661343,0.36109958096341,0.3509932031298,0.3345011653877,0.33858083093123,0.31225387907834,0.31271450892931,0.30296800895449,0.30135076201186,0.29956939708884,0.32432624010996,0.33388353056499,0.3163473361855,0.30472473973138,0.2988028849636,0.29485687130713,0.29196480836792,0.27879594927893,0.25670315101085,0.2480721094314,0.23390374184898,0.2283083119756
GRD,Grenada,0.11908836008954,0.11867110717887,0.1222690756122,0.133566310976,0.14179402094247,0.13260503738913,0.13216928547149,0.15011305225485,0.12478923694368,0.11553775338174,0.093519794125339,0.097364002242206,0.097526039342576,0.094612170330877,0.093490653686063,0.085991539222102,0.095239282141454,0.096956179248982,0.10146035121476,0.11381367872632,0.12312495863813,0.10513218887514,0.11097434454083,0.13184394170356,0.11183142004818,0.1066673383604,0.10830243764679,0.10276640076923,0.10573913089466,0.1131654645773,0.1179438296731,0.11046616246355,0.10754426234963
GRL,Greenland,0.00040529573653434,0.00040755594085937,0.00043061415574708,0.00045436643336773,0.00042933699403788,0.00041480707398466,0.00040981889335915,0.00040422097729435,0.00037625560205134,0.00037164616871938,0.00034655636149995,0.00034354875403889,0.0003482731534199,0.00035102242703218,0.0033549716129361,0.0032257030814969,0.0031261253719389,0.0030117575156391,0.0029145066105854,0.0025420902080934,0.0028636645864787,0.0030427646751987,0.0024262672124843,0.002425374318461,0.0021188133734118,0.0023248713036867,0.0022039338071428,0.0021526273560035,0.0020913793470147,0.0020262672721952,0.001932819805306,0.0018838373479567,0.0019828983373112
GTM,Guatemala,0.28116905426592,0.28324184756271,0.29223325795401,0.29965708082368,0.2951435069338,0.30157050941777,0.29360671119315,0.29166111246171,0.30609094856723,0.30379701631334,0.30809155395234,0.31297126662969,0.31658972470797,0.30719053032916,0.30792707630022,0.31335865741877,0.30440227045333,0.29864395448281,0.28405218450159,0.29617078356802,0.28867678131316,0.2832230024447,0.28403327069387,0.2879319024859,0.29005994934346,0.30104905089844,0.30509776771107,0.29375255138327,0.29992128750089,0.29843346760325,0.29424086134626,0.29150263258563,0.28308074300438
GUF,French Guiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUY,Guyana,1.0692540160441,1.0579470974298,0.99358327086321,0.96035157704567,0.94023402820764,0.96934907736901,0.90684464588704,0.8862596090611,0.88239271750443,0.87020431988347,0.82600762579995,0.80118169006076,0.76371132292122,0.80640659568776,0.77898632048382,0.74823633141823,0.67771430886386,0.68127756577929,0.68294074348225,0.67096726042939,0.67502103094548,0.65764166150567,0.65126663356814,0.64409401448914,0.66339463598491,0.66850235732399,0.65085215294576,0.64377902637972,0.62353546349589,0.62328219083138,0.49505099488122,0.43485871392563,0.27988788235852
HKG,Hong Kong,0.24332666222496,0.2497281944583,0.25939142542734,0.24948100866687,0.2041207172124,0.20193840436647,0.18251695397789,0.16916344602781,0.21827747294111,0.22716536528686,0.1955046563996,0.19389035213954,0.18680076301371,0.19545801441359,0.16601381163179,0.16247909119078,0.15052446230765,0.14788479480937,0.14118810321639,0.15116877067955,0.1335186256082,0.13542330730281,0.13184280285712,0.13185826462154,0.13185228530095,0.12091925273939,0.12048698715502,0.11414172104403,0.11096249756953,0.11177624181397,0.099660488193932,0.092308936208666,0.091110300715144
HND,Honduras,0.48820460568913,0.511287242798,0.49949467113894,0.45908507269226,0.49907227230752,0.48893197559085,0.49565519232822,0.48048375859436,0.48558488957431,0.46825695947624,0.45376961242044,0.48239211151581,0.50853718441629,0.53896594713751,0.54298720319512,0.48736343345936,0.49026223423439,0.49530620008487,0.48329672624032,0.49592110810217,0.47966818430367,0.49235055528738,0.48869683566681,0.47503307950988,0.47047650821922,0.46958081936309,0.45247878715757,0.40922402501762,0.39200533390601,0.40668613282702,0.42450952641419,0.40104977739312,0.39865628992457
HRV,Croatia,0.40151321707756,0.36240791390266,0.35587369133086,0.38918838785963,0.35289120759206,0.34034885885051,0.31872564760399,0.32683849062026,0.32350211713243,0.32941128176998,0.31568341249505,0.3198029783639,0.31082018042934,0.31115909695532,0.30501784367913,0.29256827220457,0.28467577546153,0.28756769316887,0.27003903140034,0.27355244500956,0.27065840684507,0.2672176798183,0.25422490728016,0.25185295007962,0.24518078945172,0.24580895351814,0.24071993127837,0.23648041510039,0.2187855754943,0.21213043092363,0.22306102749141,0.19592012390913,0.18438020940025
HTI,Haiti,0.31675882528533,0.31964823862898,0.3547757754714,0.36387108615276,0.39177757239065,0.39405915990092,0.39167694120341,0.40414028935842,0.40433897450068,0.40198008239106,0.41898589577563,0.42608938372243,0.43530420223642,0.42459566222002,0.42888191683349,0.4243764089984,0.4235360153344,0.42398502405706,0.41752121587604,0.40035742999541,0.44795070265854,0.4451540351097,0.43865634717658,0.42922566770566,0.43117348326392,0.43579827049824,0.43751740571537,0.42717242868298,0.41798337678089,0.4311872321674,0.43989665460555,0.44596795755354,0.45867952303929
HUN,Hungary,0.4910245141855,0.53152053748036,0.48271374186619,0.49153141068282,0.47591037227152,0.46261610467282,0.47685832955512,0.45427034029795,0.43299033077406,0.42279891676276,0.38958362599765,0.38223592123853,0.37601932501306,0.3665587989154,0.34399713693369,0.32589069612654,0.30956538556291,0.30227859652183,0.29038798656915,0.28228810042185,0.28032202339421,0.27170413731953,0.26123838376492,0.2464699677777,0.237078427067,0.23801136733761,0.23614827601761,0.24748672755624,0.23513651644417,0.21983082381769,0.22362476354049,0.21545494885361,0.19393547313969
IDN,Indonesia,0.51943384768046,0.51034912171755,0.50156200820104,0.4891777748726,0.47307342087889,0.46367808608713,0.45021478756856,0.44867497468387,0.51475707329495,0.52284194049382,0.50042761975214,0.50253236611407,0.49064830001476,0.49275735322173,0.4785182153943,0.45799069857406,0.45656048579193,0.44313844366638,0.42080632985803,0.42058501760998,0.4127833774659,0.43745877896101,0.42200837773188,0.38297280249774,0.38435450509105,0.36659930650022,0.34731556676684,0.35236346782538,0.36454685167601,0.36343086480206,0.35287535376138,0.34745887843475,0.36293328571967
IND,India,0.90727585063777,0.93457187291878,0.9055161881205,0.88286649767676,0.85680707771512,0.82834772008925,0.79222084284925,0.78669484399809,0.75364665820242,0.71887270665238,0.70447378928234,0.68090162025652,0.66599043811789,0.63367838447963,0.61729761947989,0.59154745365708,0.57346844000863,0.56588692879159,0.57428620416584,0.56433568900611,0.54330102571523,0.53909344982736,0.54200873391419,0.51572987382234,0.50648371791667,0.47350016574191,0.4442787434277,0.4337410781173,0.42612423773241,0.40767498229692,0.40831706450696,0.39948784990294,0.39209153726
IRL,Ireland,0.61195798816878,0.60606980491211,0.58647152674945,0.57861683952773,0.5608413262094,0.51711238816314,0.49338823339522,0.45567956955045,0.43760157715527,0.41957272696552,0.40333997451456,0.39611418363882,0.36680221200371,0.35462788827508,0.32703076753477,0.31382283130522,0.30139258295493,0.27704472799998,0.28450346468875,0.27720359068683,0.26869660382921,0.24998072725266,0.25447540896798,0.24832913598954,0.22888372788667,0.18991622295825,0.19634835134842,0.1777380833437,0.15639091322896,0.14386450163252,0.13055830741777,0.11810593777381,0.10775669155601
IRN,Iran,0.63164465566671,0.63654462365756,0.65640706294066,0.66462171488875,0.74548982128526,0.73134852189302,0.71639098178332,0.7296608879384,0.69341856549706,0.72520872193603,0.72726069648126,0.71886573328493,0.68929234647371,0.69089652278739,0.70670265164317,0.73071699494275,0.74516832685766,0.71949792902257,0.72378384664384,0.739543827462,0.70924667257494,0.70044496504904,0.72317669577651,0.75274311726966,0.73844429043887,0.74783730136792,0.72562051674747,0.73194735285908,0.75914433941701,0.75117356918772,0.71563392508701,0.70989658774775,0.70231180610582
IRQ,Iraq,1.2894888329365,1.6943417398424,1.726155020951,1.689024442079,1.7689336320625,1.7359545045321,1.4559736421839,1.5210512378436,1.0008429035175,0.78892616434775,0.76629800170461,0.8154217987186,0.83369327814772,1.1878502504597,0.86400175341786,0.82113322464852,0.77613025734456,0.71549796148152,0.73252229694675,0.77525869438779,0.82033204207278,0.81131021932491,0.80449815424561,0.7793891695975,0.78039442114585,0.77183495480601,0.78082914271373,0.83671963811226,0.85608406442924,0.85756352635767,0.87512365428974,0.88930756594198,0.8989081869024
ISL,Iceland,0.49976416585779,0.49722120622179,0.38692998652771,0.39603454351224,0.39721554321527,0.37552142699313,0.39084694598103,0.36289948146458,0.35237362802117,0.34403525127891,0.33695830321125,0.33302668649526,0.347299163041,0.3375152814128,0.31926871770066,0.2988957773927,0.29079050989667,0.2881168372541,0.30038700756946,0.3251830131543,0.33055323265311,0.31548128637379,0.31237189082283,0.30184107031858,0.2862157626403,0.28347615081737,0.24309321681087,0.24027379934383,0.22638146210121,0.21647577120461,0.2253934734019,0.21683923862107,0.22687543517974
ISR,"Israel and Palestine, State of",0.40413578354938,0.38615653814432,0.38598919477315,0.37691663897564,0.36391365535183,0.36149793269705,0.36260525406265,0.358341993526,0.34838896116037,0.3447476596944,0.34386840292422,0.34575579674213,0.36502214124025,0.36657039179896,0.34816104270352,0.32333717435076,0.32226461825148,0.3150126480372,0.31012094913546,0.29931915001946,0.30450048438319,0.28903187059534,0.30115980882166,0.26525811544899,0.24948650187698,0.25462676348343,0.24482003616502,0.23567479447741,0.21834026371273,0.2145220168061,0.2134154788273,0.19875379409481,0.19427870689762
ITA,"Italy, San Marino and the Holy See",0.24757259876393,0.24264292617548,0.23814786271291,0.23715174949301,0.23034070346997,0.23592146990203,0.23118260158834,0.22863190584941,0.2286773599554,0.22813077234546,0.22244035229274,0.21678861425472,0.21999840808466,0.22715383968137,0.22753015694968,0.22600518085939,0.2173646270805,0.21140427361643,0.20756045794349,0.19823045738495,0.19896284485944,0.19313020636946,0.19141213408864,0.18131754401046,0.17306625726463,0.17590430780271,0.1715080436681,0.16782951150319,0.16423671748017,0.15865411017952,0.15799382806718,0.15794117905289,0.15304457586062
JAM,Jamaica,0.44677055749578,0.42771836178935,0.46129017281959,0.42903134480815,0.42513824630277,0.42964397101837,0.44365226060302,0.45669007209225,0.48880116204834,0.49601590373079,0.49392749936143,0.49018639326082,0.47884467095499,0.47609352792811,0.46827114239569,0.46360597046761,0.50039292361467,0.48973632957461,0.40799608697402,0.35780455243276,0.34862310523639,0.34027157858915,0.3207150655289,0.33645378247269,0.32488814637744,0.31726904146872,0.33188750924573,0.31817057331856,0.36148639175739,0.34964765343451,0.28865154323413,0.2835032784183,0.2722593765289
JOR,Jordan,0.44334632365341,0.44813214512447,0.45799232964449,0.4564562958714,0.45156792015805,0.45139249155599,0.45170964655999,0.45156371182495,0.44654416047641,0.43593295897233,0.45644182021226,0.43860381855193,0.4333844202104,0.42922908441256,0.42376415911028,0.41919322459289,0.39397122628113,0.38000835005973,0.35062879080522,0.34075315458984,0.33001987865837,0.33149143357174,0.36804711396946,0.35605007388685,0.36852127679851,0.36039393808893,0.35537712161184,0.36287132955761,0.34672682109449,0.32734014382124,0.31385437109826,0.32687218016757,0.32841294198864
JPN,Japan,0.32590553232839,0.31814320987626,0.3175136640809,0.31808564818698,0.32907934100662,0.32459932349202,0.31747357702354,0.31034009250553,0.3018663656463,0.30973124265481,0.30210348774507,0.29606792807383,0.30213722449306,0.29853506067025,0.29024775491478,0.2869843908404,0.27714186608517,0.28007999528168,0.2681844890923,0.26983754856648,0.27211418396049,0.28216332426549,0.28589152120347,0.28349122141382,0.27236803506314,0.25999998226894,0.25542709264097,0.2483559307415,0.23904282790788,0.23259381789412,0.23009554577636,0.22791399151836,0.22700174527764
KAZ,Kazakhstan,1.5866576568721,1.81564509171,1.9409447168538,1.8662282772659,1.9039509194132,1.8067296352692,1.5864079360803,1.3673794438919,1.3901257080287,1.249940378872,1.1688809582887,1.0204917208638,1.0146009946614,1.0247054866605,1.001674426645,0.97084967669201,0.970071372054,0.93577087863869,1.0498978882105,0.95309281369121,0.94575819429382,0.932845595871,0.88543529861118,0.88435985196757,0.73672599365897,0.64778750165223,0.67235168469754,0.68880343835739,0.67236285529266,0.61562405835925,0.64843787961741,0.64321505700595,0.64751982853279
KEN,Kenya,0.50403704534111,0.48882990899627,0.49972871830261,0.50456872928509,0.50012481937658,0.4879392873023,0.46180232609855,0.46091861620013,0.45801221788408,0.47683380531184,0.46569086225296,0.45935780452492,0.48092000449736,0.48094642518395,0.49722672241711,0.49128780783329,0.45353998327196,0.56868318793226,0.60308634129401,0.57765243521542,0.55915963801764,0.53852164597016,0.50689945037773,0.49154227306895,0.48221876226307,0.47216219575801,0.4853826962962,0.45497626556258,0.44196260323219,0.4606255650501,0.46924970435657,0.45424452318104,0.44701141642733
KGZ,Kyrgyzstan,1.4879123440799,1.4849945583903,1.2788077483212,1.2233514764424,1.1589749841546,0.94675478458713,0.94982525552526,0.8959395372588,0.90367664336226,0.7914316668719,0.74871413996339,0.65927651775144,0.72802042956572,0.72048960596995,0.67012383827134,0.66324166678569,0.63718653013858,0.65333898675066,0.66515366868909,0.64486885453029,0.63700851994847,0.689124498599,0.7750000964572,0.69743438376176,0.70611248024596,0.69710552029601,0.66170551208266,0.64263388878111,0.68420441524638,0.62672474650477,0.65377842006196,0.65041090886256,0.6209201759543
KHM,Cambodia,1.4167308157913,1.2575544879131,1.0082050546114,1.1813725384027,1.648906557471,1.8859561856177,1.7753681316509,1.7387695455306,1.6674988075381,1.508495693579,1.340558055526,1.2777498565355,1.2095662240455,1.2028440405907,1.0756036119666,1.0275874736711,0.97743053496141,0.91928981862672,0.88265763328948,0.92125816509394,0.88344331439998,0.8569871568558,0.7918044611954,0.73421040677498,0.7012084592553,0.68029501420416,0.68113365426674,0.67559004993173,0.64529667878221,0.65788337987927,0.69308248540654,0.68785873675934,0.65839463539614
KIR,Kiribati,0.22855984464841,0.2281771670886,0.22755020471642,0.22460149619954,0.22695592134135,0.22501423153685,0.22665127189305,0.2315830040402,0.22398801451797,0.22632765120415,0.32037279898554,0.30179687774075,0.37483703229832,0.3758932806877,0.3926964702799,0.46026193664874,0.48637818222806,0.43788863970557,0.48740195381308,0.44195636310833,0.45973339044167,0.434179332817,0.41028555702141,0.41445606581698,0.4246432312231,0.4008175123425,0.43021994851482,0.47923286004108,0.46127758885724,0.49352855047614,0.43458860580867,0.41609204068109,0.41863249871333
