Substance,Sector,EDGAR Country Code,Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
CO2,Buildings,MKD,North Macedonia,0.1849853941568,0.1849853941568,0.1908710216972,0.179093251533,0.2365389396413,0.245585138897,0.245234001179,0.2584353254495,0.2673043984261,0.2374166172411,0.1960546105718,0.1437242450015,0.2507122729636,0.3046875580903,0.2666180384501,0.2604745464939,0.2254146876997,0.2746514822979,0.218964251434,0.2188883698218,0.57291317331849,0.52814110530394,0.52814110530394,0.17178889906464,0.60357180835571,0.49089638643493,0.44761781919861,0.32920651919861,0.44357640431462,0.65836078735752,0.37106402722474,0.31223154664383,0.4733354565567,0.6218426263958,0.6721631876545,0.60902211993617,0.53539959843941,0.51249272917766,0.34912230266838,0.44464672217826,0.42775315474396,0.34124049521293,0.37902648375778,0.27891970341263,0.25551306031654,0.29064665059349,0.3000119068936,0.28654639804264,0.26759017628095,0.26202741208075,0.21455056025623,0.26267448589783,0.26267448589783
CO2,Buildings,MLI,Mali,0.087034644512473,0.087034644512473,0.08234175054171,0.087759875107391,0.09464160291991,0.097894271453471,0.089694823929305,0.096409171676147,0.091045056106881,0.10443829632337,0.090495272830859,0.099536568718115,0.08228985268901,0.088604690073981,0.080693864812151,0.09043135089703,0.055623870147422,0.10001079730547,0.047374387572585,0.1050578866732,0.051751942940108,0.064032573010325,0.058098732295283,0.056138837343889,0.058697311118733,0.058725805890023,0.061805976734205,0.062961775184053,0.0575934027768,0.058515776255933,0.11272079858722,0.12317128552421,0.12355801742382,0.12466297379111,0.12251360177069,0.11168533908056,0.1282870025742,0.14623023852336,0.14634867726086,0.17275838992009,0.17954492807233,0.1910138687967,0.23436090463092,0.23145244703852,0.26191178326714,0.2825526324446,0.45179113395092,0.43234647555145,0.39385386736412,0.44380473119529,0.45652511413726,0.49385079819936,0.51681982289252
CO2,Buildings,MLT,Malta,0.1010806,0.1010806,0.0794387,0.1227225,0.107264,0.0947081,0.1159718,0.1227886,0.1220322,0.0846766,0.0841093,0.078115,0.0715534,0.0686508,0.096287,0.0541378,0.0748342,0.0899145,0.0899145,0.0899145,0.0930062,0.0959088,0.101714,0.101714,0.101714,0.1078974,0.1491345,0.1281608,0.093963,0.1094215,0.0861546,0.0861546,0.0952406,0.1045157,0.1076074,0.1214858,0.1054555,0.1149284,0.117831,0.1051548,0.1304774,0.0963439,0.124466,0.133754,0.1404103,0.1588141,0.1470538,0.14918713239922,0.1307057354391,0.14536044208666,0.15765207422367,0.15314772924585,0.15990424671258
CO2,Buildings,MMR,Myanmar/Burma,0.91895122190871,0.91895122190871,0.92203683114915,0.78015735634755,0.80551571923509,0.60802565583935,0.46026479392529,0.41922392588215,0.36865870279664,0.27766051342516,0.29029475608273,0.063803367838096,0.082736058052063,0.070404750449752,0.06781092141304,0.036911480289078,0.043398759561157,0.031067449764633,0.031117939850235,0.024997209903717,0.01211050992775,0.0093652098114014,0.21240706724892,0.40452193668212,0.5307599734827,0.56880964741783,0.50857009375191,0.57226706084823,0.79965771415577,1.0438464940891,0.64119075520134,0.65927272627372,0.50582904395904,0.70803421609,0.76335238523368,0.75294562295187,0.77735202420005,0.77033865901299,0.74770025860711,0.74791881454583,0.56488776417236,0.74707969175072,1.7559894819358,2.356772065543,2.9105468707286,3.2708318310879,5.2026252811965,7.0085650897494,7.0650151713489,7.2282999585843,6.8768028491393,7.175730595729,7.2952656407632
CO2,Buildings,MNG,Mongolia,0.66116538361248,0.66116538361248,0.56636501242481,0.76267151470254,1.0164475852183,0.7072445702056,0.66882952323298,0.4187007521874,0.58953758007344,0.54160800284246,0.6806520577233,0.56793004027156,0.63169330809563,0.64372699102565,0.53629350071432,1.9041109168213,2.9989451377807,2.4531332479736,2.2620102838623,2.6422446764404,1.8651739626316,2.0166811880554,1.2639611564392,1.2201027810425,1.1623904229858,0.86242272790527,0.8187805856781,0.63317746363983,0.49759026221924,0.74724133379516,0.78681795771636,1.0021146078705,0.89010157779542,1.0772023412598,1.0071174772018,1.5493120311081,1.3146800889618,1.7626520482815,1.6612540975326,2.344073383997,2.1592993476353,2.5412324691651,2.5105777086227,3.022855423143,2.3962156543133,1.9119221857483,3.0614867569244,2.6274089294515,3.4477963246487,3.810139811948,2.6983066126041,2.7800473868865,2.7613096574838
CO2,Buildings,MOZ,Mozambique,0.56414823773803,0.56414823773803,0.58434012703858,0.58191386367187,0.68061602321167,0.58136753964537,0.64695409072877,0.85262114837342,0.6858897955902,0.69485526556701,0.88199930794372,0.62996942227478,0.61435527799378,0.65603356459961,0.58567778170166,0.7621739,0.82056905355987,0.82056905355987,0.82496461980743,0.77877766980743,0.23413373948059,0.14925829519349,0.16418585695801,0.18016919246216,0.15502395374069,0.19879493656616,0.2291494477993,0.29186135390549,0.1722156883667,0.15324488613892,0.34130714840139,0.19744826914232,0.18778742179544,0.20019821947254,0.20935397338054,0.19593382782877,0.18363527372117,0.19931566483155,0.1686403105896,0.17381480066223,0.15489944091797,0.095101136755371,0.10031264361877,0.12235058488159,0.16777757429199,0.30705386957951,0.29747840562896,0.22107662285194,0.094127681448364,0.1204607919632,0.12296987497673,0.13968982688438,0.14181982944183
CO2,Buildings,MRT,Mauritania,0.12184850223623,0.12184850223623,0.11527845068154,0.12286382506844,0.13249824399954,0.13712433030521,0.12564510377903,0.13504519061835,0.1276077791881,0.1464306658404,0.12698278332562,0.10015326138157,0.11069264088544,0.1195065325845,0.16230942905673,0.16525814770886,0.077604835331319,0.16367289872605,0.18331729616209,0.23395808210283,0.10173585607152,0.13153431593307,0.37404405228278,0.36954467712162,0.38622913782203,0.39161511906026,0.39273889187385,0.40157440388666,0.35887322663148,0.36446861998391,0.14799248174506,0.16605501270748,0.177753265139,0.18383127323446,0.18868358727651,0.1725536148809,0.16359393285299,0.17713395124676,0.18353588894846,0.16861411394645,0.1705820949767,0.18066354952704,0.23026333879107,0.18936217076327,0.2394854277122,0.21211452261748,0.24449717495842,0.32496994199772,0.29579817232431,0.32450131669808,0.33380181896937,0.3610935229234,0.37788779062698
CO2,Buildings,MTQ,Martinique,0.035527071749055,0.035497200154696,0.038161906976817,0.045754547379789,0.039638377165722,0.034844276289998,0.03681537534596,0.040929137798318,0.044716462421765,0.051463790637546,0.041751735309697,0.043178111442138,0.039198446147957,0.040439266874465,0.038621599026794,0.04784653974577,0.050612392174577,0.060130516462315,0.084215918820084,0.12152247865351,0.082836531029438,0.072751377699378,0.071263410188081,0.093269344919964,0.0842456591541,0.085998317165513,0.080844848735637,0.084015595205268,0.084904813394119,0.056934910599143,0.046160237685294,0.049587288928252,0.049142745322882,0.050919478606188,0.05774658798717,0.043175226250856,0.031761799864217,0.03354427217508,0.031976504881242,0.038815216560919,0.036665941879701,0.038231472881485,0.038695765243527,0.039139738395476,0.040448290843324,0.034676639867991,0.034957043963959,0.033578390492117,0.033578390492117,0.03339145442814,0.027958648115681,0.033386010235371,0.034645859678215
CO2,Buildings,MUS,Mauritius,0.047133021650696,0.047133021650696,0.047133021650696,0.062879121650696,0.059729898139954,0.059729898139954,0.069177559895325,0.078625221650699,0.091057513357923,0.091057513357923,0.072162189847183,0.062879121650696,0.05658067901764,0.062714528091812,0.062549938921357,0.065699158043671,0.081339979453659,0.096427719346238,0.10190321005363,0.11351255050163,0.11909331907692,0.1219133622654,0.12456881117287,0.13368728977318,0.13037348214683,0.13335810752525,0.13617814686241,0.14214741302452,0.14828125752525,0.15414524076462,0.1632637212349,0.16011450211258,0.16293453636704,0.17188843175888,0.18100691153488,0.18714076181259,0.17719932735672,0.16775166752128,0.16791625823669,0.17073630060234,0.17687014592591,0.17670555906181,0.17654096834641,0.18251023450851,0.19146411449509,0.19743337680588,0.20041800603562,0.19674876379382,0.20359608340578,0.21980112029152,0.20219670153151,0.22027933337579,0.22521096024241
CO2,Buildings,MWI,Malawi,0.08703464445445,0.08703464445445,0.082341750486815,0.087759875048885,0.09464160285682,0.098856481050747,0.09065703353205,0.097371381274418,0.092969475371266,0.10732492524136,0.094344111420693,0.092685165085581,0.089954180210367,0.082966085793306,0.069220076995712,0.08142825767705,0.066216633391555,0.10061697961845,0.087306334936325,0.12042276690308,0.067322575774389,0.098806814552275,0.087984285299149,0.082337376321366,0.090706789612492,0.095835906533924,0.095459288133578,0.097248944957096,0.088034809556317,0.08112171103341,0.10101737219337,0.10315565813855,0.14071942389905,0.1743322157476,0.17727586721154,0.15584909832778,0.16318708482908,0.15451627588654,0.16391226803098,0.15165592437283,0.16543744360187,0.17052646139536,0.18817754921079,0.17763784243426,0.15908739354836,0.14402405873237,0.17750990552495,0.18222375420738,0.18526474787269,0.17837965609719,0.18185882862948,0.19583929932922,0.20612390806437
CO2,Buildings,MYS,Malaysia,0.4086766923892,0.4086766923892,0.51377899295073,0.55440506600065,0.85901245031128,1.0394598857966,1.0148397114124,1.1407298529529,1.2452311304078,1.3366235586304,1.3373469767822,1.3999456697631,1.4402319613036,1.5050745834961,1.5207174456176,1.4620783752075,1.6102893228027,1.6748238109024,1.865103910469,1.9203219582642,2.0482269774399,2.4137590123642,3.3689193176075,2.6856957512245,3.8735239471115,4.1438217233322,5.45418363451,4.5096082089057,4.061982187349,4.2317950409195,4.3041124883071,4.2060466332696,4.5816627344733,4.0112923889069,4.2889049256897,4.6239631550438,5.266516266629,6.7916939591905,6.2245530008683,5.5360606104279,8.8181486792451,7.8402261728577,7.5379152393383,7.6656253792344,7.2329034950939,6.6635170746155,5.327786622132,8.4073477120824,6.3711342804516,6.041026022137,5.8146387410898,6.284339138396,7.335740251131
CO2,Buildings,NAM,Namibia,0.29011548151483,0.29011548151483,0.27447250162272,0.29253291682962,0.31547200952272,0.32631423796069,0.2989827462317,0.32136390537292,0.30348352015395,0.34812765417913,0.3016509092351,0.24884142179529,0.2742995087805,0.29534896671637,0.26897954919452,0.30143783641477,0.25924580887545,0.43452967105134,0.41243279482637,0.43660352732024,0.21787728502079,0.57485788771057,0.67557074767151,0.67220513146057,0.83362062695618,1.1085375193725,0.65819489002571,0.68295064972,0.68512836679879,0.63939714750976,0.63616569010467,0.85393282188262,0.73006080439301,0.78025381078949,0.82026620640106,0.73285359860381,0.74941328235321,0.76982713850096,0.94179921391601,0.97697925093689,1.0645273928608,1.0887939165229,1.1684133180481,1.2715955997749,1.3485000790779,1.4052078934334,1.4433238934334,1.3899835353324,1.4041629059593,1.3862917920357,1.2655563726692,1.2655563726692,1.3806069520028
CO2,Buildings,NCL,New Caledonia,0.48560176020973,0.48560176020973,0.42440489080466,0.56365326350178,0.7969231198256,0.48260046696131,0.46148282661159,0.27265300191812,0.38451130852766,0.38597060957802,0.48440881723498,0.38152796104205,0.2629761667665,0.22943109465412,0.20225119996583,0.24188344388529,0.20614040715165,0.25429402742896,0.25469400958138,0.3187601687231,0.35807913071646,0.38241663426997,0.29711477795768,0.24310016806877,0.39050069332776,0.28430329513546,0.26215656194788,0.3416597675361,0.31811250040906,0.33524077049554,0.1001628669674,0.11049404739518,0.10743881897752,0.11513866682541,0.11631282824595,0.1206898938447,0.11709584747078,0.16754717376132,0.15099201698358,0.22265062214555,0.189204701653,0.21389108101638,0.23835257060023,0.33409183621327,0.44169312210299,0.4901757647544,0.52791387941878,0.45259977501836,0.42975195421362,0.44665145424928,0.44754536814555,0.46700386241276,0.47478726011963
CO2,Buildings,NER,Niger,0.0062984398902893,0.0062984398902893,0.0062984398902893,0.0094476595611569,0.0062984398902893,0.0094476595611569,0.0094476595611569,0.012596879780578,0.012596879780578,0.0157461,0.012596879780578,0.022501019199372,0.024904819122315,0.11836407484894,0.021923139582061,0.033485659561157,0.14526235462952,0.1440604644928,0.14841157484894,0.16644007484894,0.010360620099259,0.012764419636917,0.0043511199066162,0.019519339273833,0.025528839273833,0.017115539736175,0.0675492,0.032405159715271,0.023246440400315,0.060794279644775,0.034476829951858,0.026979170390702,0.030128389513016,0.039576049074174,0.039576049074174,0.025029170390702,0.021715359903717,0.018566139684295,0.015416919464874,0.015416919464874,0.018401549176025,0.022588079330062,0.097039239851761,0.048083260660553,0.054052519120025,0.059857190715409,0.071795711485673,0.10060738225594,0.11867974834976,0.12149979071541,0.13973675110168,0.1510023345251,0.15793500124719
CO2,Buildings,NGA,Nigeria,0.89922226165466,0.89922226165466,1.0179540786926,1.1611693545501,1.2958487227234,1.4861095260254,1.9433808279053,2.4778673329529,3.0662431616944,3.0965192633545,3.6236912312103,4.2407003075379,4.7719505077667,4.6771625793885,4.588766702182,4.9916789407562,5.0855772039979,6.1914589400573,5.6998501777588,5.7606006801026,4.228965936998,4.1350051200791,5.0683857864868,4.3869801323601,3.6210393546807,3.852742849279,4.1643509261651,4.4186045016228,5.1744497192242,4.1342788942867,5.2033236446041,5.9654349267331,5.5671655353161,4.2320605722484,2.9405885781117,5.8811370519397,5.7827476171956,4.6416935805989,5.2679675219475,3.0488688571571,5.7708551543587,5.6534384124364,5.7450059656955,6.8965573624364,8.0776793689487,6.8965570815769,2.505579132053,2.6445110467201,2.7070754158321,3.35112210797,4.3642665127583,4.721093334556,4.9406790710471
CO2,Buildings,NIC,Nicaragua,0.1913757036335,0.1913757036335,0.20062103804092,0.20430717422714,0.21681210836105,0.21649115894547,0.24799415466423,0.26089552940178,0.22012534224815,0.16322142803001,0.19805951471786,0.21690064620285,0.21354368632278,0.2389883212883,0.2199743822197,0.25729851367722,0.27026995735626,0.23908507759781,0.22007937380066,0.19186606529617,0.20708744732475,0.15604211986122,0.1651390310154,0.16780270618935,0.23120485103416,0.16698942964859,0.1859491707428,0.18699903233642,0.18924390322609,0.22589073280487,0.2256216784317,0.20280996557464,0.21147564612464,0.37175045436401,0.39970237753295,0.39005040650177,0.3994644082611,0.41153306525573,0.39591071588439,0.4080699950714,0.42033947153625,0.4537495605854,0.47777594327584,0.50761409183998,0.52582549375954,0.59280233935584,0.63237824770279,0.66962928903066,0.64547678257007,0.64735633353863,0.67454190760136,0.76866403424342,0.81572509756443
CO2,Buildings,NLD,Netherlands,40.00650170036,40.22049636134,47.359674637195,48.47724801528,43.077009548135,46.198699626179,51.241149444509,46.386361008329,48.061447941492,49.8317344901,46.417119331584,42.18345737282,38.32113757373,39.131838029812,39.730479173595,43.962992856625,43.289261037867,42.930679095194,38.941120639046,38.287772538502,38.717085398761,43.891334225343,40.891865496338,42.959348864699,40.202917200814,42.411589801114,48.437429914007,41.413702613483,39.840795261021,38.071709868023,38.132757046493,39.750839673588,37.77238570164,38.706234797877,38.621490224538,37.121755148561,36.217781704982,33.152189841009,36.168433860941,36.091503159869,41.81375181131,33.576031333756,35.680976511386,36.933244291042,29.059334655248,31.15253446579,31.829141626154,31.086759519267,31.152927403297,29.905520763471,28.468399926414,27.687484438429,22.307473187818
CO2,Buildings,NOR,Norway,7.4625972455353,7.0198977534881,7.0303278899872,6.6397840948196,5.0539424623646,4.6703219062732,5.6766335815552,5.8143284632568,5.7028294214538,6.0864048360657,5.4130539036987,4.807810569226,4.2350745809097,3.8386535134582,3.597107873526,3.8807870749695,4.0684322312012,4.1823542458587,3.8479429100707,3.3892717395934,3.8744315218105,3.8668521101585,3.6112914414912,3.4787819712176,3.6476238637754,3.5985828810675,4.2438067011025,3.901156629709,3.8729350770157,3.9153475564261,3.3158765703586,3.7741484815693,4.158033781839,4.2328057605434,3.9594610487983,3.600076357196,3.5981535072224,3.3385127373169,3.0863909331344,3.4638672399224,3.0043772125358,2.6096659833038,2.5588460187653,2.543637198587,2.3819271444427,2.3455323185669,2.6574288843917,2.7005356707109,2.6797930948902,2.4752740943828,2.3899794840598,2.449480842272,2.3279025657091
CO2,Buildings,NPL,Nepal,0.069638698217773,0.069638698217773,0.11057855558472,0.11063787107697,0.091683240850832,0.10748864756622,0.10754796305847,0.11390570688781,0.11374112210579,0.1296651521595,0.13813735684662,0.12467712009125,0.13819688002777,0.17053952062835,0.1941109215744,0.21829224586868,0.2485640015419,0.24186292505264,0.27847285607185,0.28603012789917,0.35277423963814,0.43633837643737,0.50948663589935,0.57289008012696,0.65870298955803,0.75828053344536,0.85573903945923,0.9832840092102,1.0298739547424,1.143714306057,1.1382079904503,1.3164435463829,1.2389984487468,1.3440664772625,1.18685151768,1.200107983297,0.98607885043144,0.85222488429986,0.78432024779778,0.90407121870537,0.95232331699295,0.99978387686919,1.06146741688,1.1517536212074,1.286357119059,1.1191002218758,1.8272616068649,2.1493589758011,2.3494096753738,2.2655158480453,2.4880557579666,2.596081951384,2.6390753635909
CO2,Buildings,NZL,New Zealand,2.8730307151419,2.5311936433726,2.7635540451732,2.6527645878408,2.4990001365025,2.8133667594787,2.9202740381896,2.8932528182557,2.89338494683,2.7072577129776,2.8129319369347,2.5883690233654,2.6885946443039,2.6089267564621,2.4322562194016,2.280387082484,2.1666796475544,2.025696492408,1.8390689726997,1.9805631600956,2.6454943628982,2.4301843924931,2.622711186998,2.3565644210359,2.6966778263037,2.6837140499269,2.634825794113,2.7411192421364,2.8164468906891,2.8610750986397,2.910704047742,2.9142959017876,2.9947269007034,3.2692067053917,3.2141926513479,3.3249466808599,3.2271539069272,3.0897844068845,2.9298640230609,2.7689751077091,2.8364853584745,2.9257469377722,3.1931854971253,3.0810918525749,3.1948152711847,3.1580166797649,3.0361199451125,3.1214213027786,2.8748726452825,2.9936603137148,3.4625546337037,3.4012416291326,3.2636681269163
CO2,Buildings,OMN,Oman,0.13154973361816,0.13154973361816,0.12192414180908,0.10267295819092,0.14759238361816,0.27914211723632,0.49090508276367,0.28235063276367,0.47165391723632,0.5775354,0.65133161894531,0.58716098276367,0.61605577413025,0.78377052775268,1.0230765329102,1.1771685914917,1.0011872769136,0.94740441464382,1.2186015567749,1.2242003362061,0.5759170482666,0.64802302254638,0.70094659329834,0.77353575,0.86705696586913,0.84924840701904,1.0397616415894,1.5702271066528,1.7105020218018,1.2884007550049,1.2068768344727,1.7751418832398,1.8152193387207,1.8008436993652,0.89654841760253,1.5734689375488,2.343666694358,2.043008520987,2.6736576389801,4.1121379787086,6.8569686969726,9.400723959082,11.902726318848,12.321176762842,12.342426468799,13.954292083301,14.445671936035,13.571621607929,17.541883575937,18.530154632894,17.182768523045,18.825797175095,19.547490482494
CO2,Buildings,PAK,Pakistan,4.4076888873978,4.4076888873978,4.5101863592789,4.7495292762695,4.5626466809265,5.2558688617005,4.9793306763092,5.1233710913482,5.4627164838378,5.72247175726,5.7514982368592,5.3418796858703,5.6291282410492,6.3135824426543,6.7560534841492,7.1786349461791,7.6399668706757,7.375529181668,8.0906445917495,8.8003970325599,9.4997122568877,9.1172560306838,8.5356375475372,8.9216126716384,9.5866005149124,10.351332585542,10.558100936671,11.468214732238,11.522263967481,13.391067491684,12.176677799681,12.106027587683,12.003115130331,12.096850842723,13.027422533453,13.387350793945,14.108016925121,15.253929087691,15.654620332071,15.824318198111,16.324793433823,17.749384849384,19.664541557874,18.647842452633,19.392795465039,20.105792482385,21.28615871135,21.077306440231,21.809802889166,22.351881576276,22.593049702105,24.978952709018,21.80914808176
CO2,Buildings,PAN,Panama,0.10668259840545,0.10668259840545,0.12426119950714,0.11536661850509,0.11503744109917,0.12681137208328,0.14549612744827,0.14848075764084,0.1514653907219,0.15495713191757,0.13891448191757,0.15450932607346,0.15749395915451,0.15732936816482,0.16622395082932,0.17225251431351,0.18120641355667,0.21121729684372,0.20524804223557,0.20524804223557,0.22928966211472,0.23564741478806,0.25073516238327,0.25692832455978,0.28102925282211,0.28705782895737,0.30811482730942,0.31745721080246,0.35117039258843,0.36592896039848,0.3528842896862,0.34054110274353,0.48414258026314,0.50696739847488,0.40903272565117,0.44202031046868,0.58608108791619,0.54420360750503,0.43869433405647,0.51156605077133,0.54849582692757,0.49469001031532,0.49724156884423,0.55083164770088,0.68418704012108,0.57453726888199,0.59194462341652,0.60793244599597,0.66279647427641,0.76686863804686,0.73460208974642,0.83710470692033,0.88835601550729
CO2,Buildings,PER,Peru,3.8001507274567,3.8001507274567,3.0619891363861,2.8193051273712,3.9722873760406,3.4848689565369,3.8025436246215,3.5746939347015,3.8151145527618,3.8238544924591,3.9234948111305,4.2058602123718,4.3834961020203,3.4268009298439,3.7174221017811,3.6827069716602,4.2962805372959,4.55629320844,4.8468280732868,4.374411236615,3.9578154344544,4.0342090645314,4.271211734557,4.2766196165703,4.4620300424958,4.7758234581611,5.2395643037521,4.7520586379654,4.1340865376221,4.7805162086231,4.4140946272835,4.206587632686,4.4778770539796,3.7604524839893,3.3755009239348,3.0713147873622,2.7291786550098,2.6987040268531,2.7612736404423,2.9621567130173,2.7188009021206,3.1486234279324,3.2192827390144,3.7374247788193,3.7172562846229,3.8232913757622,3.6326836688618,3.7343190890688,4.3095464420518,4.3034983540682,4.2791798864772,5.1741362632909,5.5375779410673
CO2,Buildings,PHL,Philippines,3.0802132188064,3.0802132188064,3.0868800900162,3.1384152548008,3.092871099821,3.2812777328704,3.4001159140106,3.5375306110981,3.81157581274,3.7522468495014,3.7083224979698,3.4796540518581,3.4527938893032,3.3829314424019,2.9153360176094,2.6227006649971,2.8304748805855,3.130451806733,3.2865647800606,3.739280642646,3.2587119742913,3.2216632940659,3.6439705508896,3.9728494160232,4.1485129855736,4.7866422717255,5.1372542060883,5.6997060938805,6.0761103324211,6.6294292361496,6.4797090479641,6.5201139532188,6.5956847575599,6.3930157730176,5.9853360192532,5.1784062890835,4.9276831118813,4.9342385779304,4.770685253994,5.6649093067105,6.0201579366772,6.0095721667996,5.9003709135417,6.350477247435,7.1853968114609,7.0817006833092,8.6210428105549,10.199202941611,10.677184184624,11.324331716474,11.390321243682,12.301546943176,13.516514542502
CO2,Buildings,PLW,Palau,0.67409284667644,0.67409284667644,0.67409284667644,0.67409284667644,0.67409284667644,0.67409284667644,0.67409284667644,0.67409284667644,0.67409284667644,0.67409284667644,0.67409284667644,0.68425297281706,0.67935378687993,0.7052657261464,0.77998864788977,0.63116295446785,0.68802749588499,0.72126816256785,0.69036892946247,0.72093290423183,0.7285539394566,0.72312354321641,0.660930010462,0.67641977917219,1.0123751878396,0.59021104152864,0.48596666766014,0.70838833123032,0.55721682206431,0.64930447114751,0.19332379267711,0.19632619344063,0.11935636485027,0.11910133080971,0.10556292491042,0.090381914441425,0.12270493546649,0.15401300564505,0.14254067305849,0.21998214641258,0.20408931753914,0.21090302332601,0.21996068872725,0.085520606245234,0.088968815600468,0.085147558573407,0.081515504314901,0.085217693974371,0.087678845023262,0.09037689714561,0.092200580778774,0.096209301682199,0.097812790043569
CO2,Buildings,PNG,Papua New Guinea,0.58028104270646,0.58028104270646,0.50750962792339,0.67369873970593,0.95443625719035,0.57513348005911,0.55019915657083,0.32433568779705,0.45742648992695,0.46072366193644,0.57819855924235,0.4549514099556,0.44833215509531,0.4544406219369,0.39993911363564,0.39493610277616,0.30074435561318,0.43283608352515,0.44426593027776,0.53489868053504,0.60123016808561,0.60601556480852,0.61619193533733,0.54134700218765,0.77619100106499,0.62766318508086,0.56911520270038,0.69736384813887,0.61459201433959,0.63877354146376,0.16816029019201,0.22814702441658,0.21129278682121,0.23397838421726,0.28486823819637,0.24790582132948,0.24972254702358,0.35013210232977,0.27483522753495,0.46069874740021,0.33235358476371,0.41887497909258,0.40474189941052,0.52153389353131,0.63597408489028,0.90363667228333,1.0545795528273,0.96050041131878,0.84870149965547,0.89568731768132,0.65313348533525,0.6808352862081,0.69152235572008
CO2,Buildings,POL,Poland,61.112560776811,59.338585555012,59.173023479121,61.197547830065,63.468315035414,68.328816849941,74.881147091959,73.054113731219,77.679810437543,77.487714471577,84.176633914816,80.752150916419,90.307617170022,79.703863272566,81.153966678228,88.759803102336,94.784177422825,102.90414375507,103.10013890087,90.6295825116,53.007653836591,62.72120656811,65.429755763728,69.237005480845,62.621430825973,62.264792889714,63.735141599029,60.7061878179,50.391861099799,52.010727695716,44.959838537861,47.728867310758,50.681856820271,51.314116955323,52.139550300295,55.02275657978,57.601472498629,52.873554249644,55.381236960672,56.322433838389,62.519715327921,56.035571888657,57.710323076005,55.646413919549,51.32086260494,50.597023037102,54.031148040869,54.214349252788,52.174028507314,46.719819123013,47.78557104008,51.742818198161,48.809590605384
CO2,Buildings,PRI,Puerto Rico,1.7921851769124,1.7957263128352,1.8582656910385,1.965043848685,1.7031906272252,1.4386527581883,1.5281191850763,1.6157630447425,1.6566905144807,1.6528604435475,1.3148828275189,1.3429985004683,1.237618961612,1.3595927093997,1.2995618929858,1.1895578763298,1.22858420713,1.2907876295215,1.4448773564921,1.4821553322118,0.85460040307878,0.90756949546039,0.81632302882005,0.78757266768762,0.71883276422291,0.7223904470103,0.68036985827438,0.6958440881226,0.70225826760232,0.47310941674222,0.62753770804617,0.71218872596223,0.66113569954714,0.724186070139,0.83157008481423,0.61246992552195,0.38223247975714,0.38442366035777,0.37626631544279,0.40463587709561,0.37093388996021,0.41352433456656,0.52576104617929,0.72560932486911,0.48103721911677,0.44878463899824,0.4033080962242,0.47956068126128,0.51694873780557,0.5312882977516,0.54435085883843,0.53097774725268,0.54654518702534
CO2,Buildings,PRK,North Korea,11.905945459872,11.905945459872,12.245823393398,12.297881068141,12.656810119908,12.842107431923,13.967021207268,14.727079018713,15.420968780762,16.274210126563,17.426209882519,19.305674208887,19.370610197217,20.227237643848,20.598772758838,21.863751862402,21.552647929785,19.536550992578,19.953878971094,18.825736021484,17.121936590234,16.507461155665,15.933787886084,15.658843588916,14.822562563477,14.263829355811,12.659845201758,12.463453020435,11.654347839001,12.993899319177,13.764071669568,13.839752081641,12.955447493359,13.256828502673,13.555541886658,14.275869413806,14.618439381165,11.957591253894,13.337714803381,10.387826275171,9.7079395248169,6.6911153759888,6.9115128117309,4.7204681213622,5.4426904270385,4.091028328308,4.6050898861206,11.336025830723,10.550428691749,11.78416881102,11.079191549556,11.402654272408,11.3032677149
CO2,Buildings,PRT,Portugal,2.8146513101608,2.5558302790054,2.5975483249222,2.7282542998032,2.4410929441275,2.5170739006529,2.3983724766569,2.6149322643433,2.8635071456581,2.7283020240482,2.7391250125526,2.5743242829983,2.6726303006565,2.6780539839149,2.90762808293,2.9844228064056,3.0558323003238,3.3372612769348,3.3305469101791,3.2718125605682,3.6517625365219,3.7476590924011,3.9438350282718,4.0134867879822,4.0682261669739,4.2317939054443,5.2436532768066,4.9922826360851,4.8979570155719,4.9670080001144,5.3078615000639,5.8616615665755,5.9714971938446,5.644419364991,5.9779577484802,6.5875360535668,5.4830545903687,5.3524670643173,4.6853575931046,4.9141421788301,4.9676624800339,4.3794740731781,4.0221591023209,3.9655971848688,3.965876721102,4.0165799746466,3.8984392841827,3.9297771094561,4.0493364491246,4.0650529658613,4.0278171615502,4.0439665301193,4.2688351020255
CO2,Buildings,PRY,Paraguay,0.035226635660553,0.035226635660553,0.041268988790893,0.044161494485474,0.041012274814606,0.049947133639526,0.049947133639526,0.052839635482788,0.064411545407104,0.070197184561157,0.058369192276764,0.069940470584871,0.078618611582184,0.081511745041655,0.093083023349759,0.102017886026,0.098868666355133,0.10729072471809,0.11307636002083,0.12175450486945,0.12754014017219,0.13332578317756,0.14489768539924,0.15646833979377,0.16804024201545,0.18539653171271,0.19220777646484,0.20692889780884,0.22190548309632,0.246658861026,0.22113596838379,0.185909336026,0.18565324211197,0.18276011635513,0.20011766928482,0.18803357868652,0.19696844933967,0.1998609434803,0.19092608823242,0.19960423308105,0.19092608823242,0.19960423308105,0.2082830095459,0.21406864484863,0.2082830095459,0.21406864484863,0.21117613530273,0.21472659776647,0.23101901468541,0.23370392276646,0.23181471246373,0.29281858416472,0.29281858416472
